id,title,type,release_year,decade,age_certification,runtime,runtime_is_missing,seasons,imdb_score,imdb_votes,tmdb_score,tmdb_popularity,has_any_rating,primary_genre,genre_count,primary_country,country_count
tm887369,Jerry Seinfeld: 23 Hours to Kill,MOVIE,2020,2020,Not Rated,60,0,,6.7,5128.0,6.2,4.296,1,comedy,1,US,1
tm844642,Michelle Wolf: Joke Show,MOVIE,2019,2010,Not Rated,59,0,,7.2,1621.0,6.8,3.234,1,comedy,1,US,1
tm981451,Death to 2020,MOVIE,2020,2020,Not Rated,71,0,,6.8,38522.0,6.6,10.954,1,comedy,1,GB,2
tm822832,Lingua Franca,MOVIE,2020,2020,Not Rated,95,0,,6.5,698.0,6.1,2.528,1,drama,1,PH,2
ts236051,The Least Expected Day: Inside the Movistar Team 2019,SHOW,2020,2020,TV-MA,30,0,3.0,7.4,765.0,7.1,3.051,1,documentation,2,ES,1
tm680024,Surviving R. Kelly: The Impact,MOVIE,2019,2010,Not Rated,120,0,,6.1,100.0,,,1,documentation,1,US,1
tm678851,Article 15,MOVIE,2019,2010,Not Rated,130,0,,8.2,33033.0,7.7,6.181,1,crime,3,IN,1
tm935895,The Life Ahead,MOVIE,2020,2020,PG-13,94,0,,6.8,14170.0,6.7,13.394,1,drama,2,IT,2
tm855535,The Hater,MOVIE,2020,2020,Not Rated,135,0,,,,6.9,12.908,1,drama,3,PL,1
tm893816,Desperados,MOVIE,2020,2020,Not Rated,105,0,,5.2,10269.0,6.1,8.691,1,comedy,2,US,1
ts223238,My Holo Love,SHOW,2020,2020,TV-14,53,0,1.0,7.6,2511.0,8.6,24.845,1,drama,3,KR,1
ts88296,Ares,SHOW,2020,2020,TV-MA,29,0,1.0,5.7,4389.0,6.9,7.928,1,thriller,3,NL,1
ts86744,Romance Is a Bonus Book,SHOW,2019,2010,Not Rated,63,0,1.0,8.0,5278.0,8.076,15.982,1,drama,3,KR,1
ts106141,The Chosen One,SHOW,2019,2010,TV-MA,44,0,2.0,5.7,701.0,8.2,7.873,1,thriller,2,BR,1
tm860965,Dave Chappelle: The Kennedy Center Mark Twain Prize,MOVIE,2020,2020,Not Rated,86,0,,7.4,2179.0,7.3,5.378,1,comedy,1,US,1
tm371882,Ne Zha,MOVIE,2019,2010,PG-13,110,0,,,,8.0,6.397,1,fantasy,1,CN,1
tm890674,Becoming,MOVIE,2020,2020,PG,89,0,,6.8,6349.0,7.5,9.982,1,documentation,1,US,1
ts189422,Home for Christmas,SHOW,2019,2010,TV-MA,29,0,2.0,7.7,13794.0,7.3,8.298,1,comedy,3,NO,1
tm447520,Sebastian Maniscalco: Stay Hungry,MOVIE,2019,2010,Not Rated,65,0,,7.0,1324.0,6.4,2.991,1,comedy,1,US,1
tm977997,Captain Underpants: Mega Blissmas,MOVIE,2020,2020,G,46,0,,5.2,160.0,5.8,18.41,1,animation,3,US,1
ts89028,Delhi Crime,SHOW,2019,2010,TV-MA,35,0,2.0,8.5,19158.0,8.2,11.392,1,drama,2,IN,1
ts187070,Pup Academy,SHOW,2019,2010,TV-Y,27,0,2.0,6.5,512.0,7.0,13.06,1,family,2,US,1
ts252122,The Possessed,SHOW,2020,2020,TV-MA,9,0,1.0,5.7,931.0,10.0,0.6,1,thriller,2,KR,1
ts111206,Fast & Furious Spy Racers,SHOW,2019,2010,TV-Y7,24,0,6.0,5.7,1467.0,6.946,57.899,1,family,6,US,1
ts90995,1994,SHOW,2019,2010,TV-MA,178,0,1.0,7.6,524.0,8.7,2.626,1,documentation,2,MX,1
tm812998,Miracle in Cell No. 7,MOVIE,2019,2010,Not Rated,132,0,,8.2,47771.0,8.3,65.548,1,drama,1,TR,1
ts223192,Hospital Playlist,SHOW,2020,2020,TV-14,93,0,2.0,8.8,5099.0,8.983,27.612,1,drama,2,KR,1
ts254600,The Playbook,SHOW,2020,2020,TV-MA,34,0,1.0,7.4,1395.0,6.8,8.281,1,documentation,2,US,1
tm857430,The Occupant,MOVIE,2020,2020,R,103,0,,6.4,17289.0,6.3,8.774,1,thriller,4,ES,1
ts226588,100 Humans: Life's Questions. Answered.,SHOW,2020,2020,TV-14,37,0,1.0,5.7,4055.0,6.4,3.447,1,documentation,2,US,1
ts242244,Japan Sinks: 2020,SHOW,2020,2020,TV-MA,26,0,1.0,6.4,2992.0,7.3,11.82,1,action,4,JP,1
ts268608,The Ripper,SHOW,2020,2020,TV-MA,49,0,1.0,7.1,9461.0,6.9,4.87,1,documentation,2,GB,1
ts189405,Killer Ratings,SHOW,2019,2010,TV-MA,50,0,1.0,7.6,1711.0,7.6,3.109,1,documentation,2,BR,1
tm452573,Gabriel Iglesias: One Show Fits All,MOVIE,2019,2010,Not Rated,90,0,,7.2,1830.0,6.8,5.845,1,comedy,2,US,1
ts254916,The Cabin with Bert Kreischer,SHOW,2020,2020,TV-MA,27,0,1.0,6.6,1637.0,8.8,4.845,1,comedy,2,,0
tm834664,Nikki Glaser: Bangin',MOVIE,2019,2010,Not Rated,63,0,,6.1,1669.0,6.6,4.226,1,comedy,1,US,1
ts251028,Detention,SHOW,2020,2020,TV-MA,49,0,1.0,6.3,512.0,7.9,4.759,1,drama,3,TW,1
ts103213,Queen Sono,SHOW,2020,2020,TV-MA,43,0,2.0,5.9,1240.0,7.5,2.243,1,thriller,4,ZA,1
tm493511,The Sky Is Pink,MOVIE,2019,2010,Not Rated,143,0,,7.5,8664.0,7.8,6.395,1,family,3,IN,1
ts268508,Alien Worlds,SHOW,2020,2020,TV-PG,44,0,1.0,6.5,3596.0,6.8,12.757,1,documentation,3,GB,1
ts92547,Rise of Empires: Ottoman,SHOW,2020,2020,Not Rated,45,0,2.0,7.9,22274.0,7.2,14.297,1,drama,5,TR,1
ts88744,Losers,SHOW,2019,2010,TV-MA,8,0,1.0,7.6,1766.0,7.4,1.065,1,documentation,4,GB,1
tm883441,Money Heist: The Phenomenon,MOVIE,2020,2020,Not Rated,57,0,,7.4,3482.0,7.5,43.094,1,documentation,1,ES,1
tm847430,Words Bubble Up Like Soda Pop,MOVIE,2020,2020,Not Rated,87,0,,,,7.4,19.969,1,animation,2,JP,1
tm922532,Freaks – You're One of Us,MOVIE,2020,2020,NC-17,93,0,,5.4,5809.0,5.7,11.865,1,fantasy,5,DE,1
ts221293,The King: Eternal Monarch,SHOW,2020,2020,Not Rated,71,0,1.0,,,8.47,32.989,1,drama,2,KR,1
ts217719,Basketball or Nothing,SHOW,2019,2010,TV-PG,34,0,1.0,7.4,623.0,8.3,3.315,1,documentation,2,US,1
ts226602,How to Fix a Drug Scandal,SHOW,2020,2020,TV-MA,53,0,1.0,7.0,3298.0,7.4,4.32,1,documentation,2,US,1
ts255104,Deaf U,SHOW,2020,2020,TV-MA,19,0,1.0,6.4,466.0,5.8,7.534,1,reality,3,US,1
tm885860,Hannah Gadsby: Douglas,MOVIE,2020,2020,Not Rated,72,0,,,,7.5,4.485,1,comedy,1,AU,1
ts101060,Merry Happy Whatever,SHOW,2019,2010,TV-PG,26,0,1.0,6.4,4542.0,6.6,4.855,1,comedy,1,US,1
ts222367,We Are the Wave,SHOW,2019,2010,Not Rated,49,0,1.0,6.2,2687.0,6.0,8.768,1,drama,1,DE,1
ts86365,Rilakkuma and Kaoru,SHOW,2019,2010,TV-PG,12,0,1.0,8.2,1616.0,7.4,8.237,1,animation,4,JP,1
tm453850,Time to Hunt,MOVIE,2020,2020,Not Rated,135,0,,6.3,5621.0,7.2,14.681,1,thriller,5,KR,1
ts91124,Love Alarm,SHOW,2019,2010,TV-MA,52,0,2.0,6.8,5534.0,8.5,106.624,1,scifi,4,KR,1
ts222634,Nobody's Looking,SHOW,2019,2010,TV-MA,26,0,1.0,7.7,2024.0,7.6,3.534,1,comedy,3,BR,1
ts223589,"Sex, Explained",SHOW,2020,2020,TV-MA,22,0,1.0,6.9,3215.0,6.6,63.817,1,documentation,1,US,1
tm472195,Almost Love,MOVIE,2019,2010,Not Rated,94,0,,5.7,1133.0,6.4,4.298,1,comedy,3,US,1
ts317497,The Neighbor,SHOW,2019,2010,TV-MA,29,0,2.0,6.5,2152.0,6.5,11.332,1,comedy,2,ES,1
ts256783,We Are the Champions,SHOW,2020,2020,TV-MA,32,0,1.0,7.1,1415.0,6.3,8.238,1,documentation,1,US,1
tm455059,We Die Young,MOVIE,2019,2010,R,93,0,,5.2,4181.0,6.9,17.605,1,thriller,5,BG,2
tm893680,Jo Koy: In His Elements,MOVIE,2020,2020,Not Rated,55,0,,5.4,469.0,5.6,3.871,1,comedy,1,US,1
tm888080,The Last Days of American Crime,MOVIE,2020,2020,Not Rated,149,0,,3.7,11465.0,6.7,9.916,1,action,5,US,1
tm854669,Taylor Tomlinson: Quarter-Life Crisis,MOVIE,2020,2020,Not Rated,61,0,,7.4,3791.0,7.266,4.627,1,comedy,1,US,1
ts222933,Who Killed Little Gregory?,SHOW,2019,2010,Not Rated,60,0,1.0,7.4,2952.0,7.6,3.312,1,documentation,4,FR,1
ts223982,Until Dawn,SHOW,2020,2020,Not Rated,21,0,1.0,2.4,149.0,2.8,1.727,1,reality,2,FR,1
ts89876,Lunatics,SHOW,2019,2010,TV-MA,36,0,1.0,6.5,3179.0,6.2,3.871,1,comedy,1,US,1
tm917036,The Speed Cubers,MOVIE,2020,2020,Not Rated,41,0,,,,7.6,6.921,1,documentation,1,US,1
ts218277,Apache: The Life of Carlos Tevez,SHOW,2019,2010,TV-MA,47,0,1.0,7.2,1616.0,7.6,15.604,1,crime,4,AR,1
ts315066,Vampires,SHOW,2020,2020,TV-MA,40,0,1.0,5.7,1289.0,7.5,14.702,1,scifi,4,FR,1
ts223659,Jamtara – Sabka Number Ayega,SHOW,2020,2020,Not Rated,27,0,1.0,7.2,6319.0,7.6,4.971,1,drama,2,IN,1
ts219422,When the Camellia Blooms,SHOW,2019,2010,Not Rated,55,0,1.0,7.9,2459.0,8.4,9.96,1,drama,4,KR,1
tm458127,Human Nature,MOVIE,2019,2010,Not Rated,107,0,,7.7,1608.0,7.2,3.416,1,documentation,2,US,1
ts225102,Record of Youth,SHOW,2020,2020,TV-14,73,0,1.0,7.2,2381.0,8.3,16.785,1,drama,2,KR,1
ts88336,Dating Around,SHOW,2019,2010,Not Rated,27,0,2.0,6.3,1208.0,5.5,5.019,1,reality,2,US,1
ts102933,Les de l'hoquei,SHOW,2019,2010,TV-MA,51,0,2.0,6.8,437.0,7.7,7.492,1,drama,2,ES,1
tm454375,Benchwarmers 2: Breaking Balls,MOVIE,2019,2010,PG-13,90,0,,4.1,967.0,4.5,6.37,1,comedy,2,US,1
tm838687,Holiday in the Wild,MOVIE,2019,2010,Not Rated,85,0,,6.1,15216.0,6.5,12.279,1,romance,3,US,1
ts224072,Self Made: Inspired by the Life of Madam C.J. Walker,SHOW,2020,2020,TV-MA,47,0,1.0,7.3,11711.0,7.5,10.598,1,drama,2,US,1
ts254568,The Last Word,SHOW,2020,2020,TV-MA,41,0,1.0,7.0,961.0,6.7,4.113,1,drama,2,DE,1
tm848995,Jingle Jangle: A Christmas Journey,MOVIE,2020,2020,PG,122,0,,6.4,18374.0,6.65,28.329,1,fantasy,3,US,1
ts105192,The Unlisted,SHOW,2019,2010,Not Rated,24,0,1.0,6.5,968.0,7.6,8.926,1,scifi,3,AU,1
tm470560,Circus of Books,MOVIE,2019,2010,Not Rated,92,0,,7.1,4624.0,6.9,7.515,1,documentation,2,US,1
ts272134,Transformers: War for Cybertron: Earthrise,SHOW,2020,2020,TV-Y7,24,0,1.0,,,8.0,8.514,1,animation,3,US,1
ts219895,Tiny Pretty Things,SHOW,2020,2020,TV-MA,56,0,1.0,5.9,9252.0,7.692,23.608,1,thriller,2,US,1
tm883189,Dangerous Lies,MOVIE,2020,2020,Not Rated,96,0,,5.3,16943.0,6.4,11.808,1,thriller,5,US,1
tm1127695,The Endless Trench,MOVIE,2019,2010,Not Rated,148,0,,7.2,6400.0,7.0,10.223,1,drama,6,ES,2
tm469400,Brené Brown: The Call to Courage,MOVIE,2019,2010,Not Rated,76,0,,7.7,1552.0,7.1,4.84,1,documentation,2,US,1
tm670553,Your Name Engraved Herein,MOVIE,2020,2020,Not Rated,118,0,,7.2,5938.0,8.2,9.885,1,drama,2,TW,1
tm942240,Dance of the Forty One,MOVIE,2020,2020,Not Rated,99,0,,6.8,4386.0,7.9,10.872,1,drama,2,BR,2
tm839411,Me Against You: Mr. S's Vendetta,MOVIE,2020,2020,Not Rated,64,0,,1.6,370.0,8.2,8.374,1,comedy,3,IT,1
ts226468,Summertime,SHOW,2020,2020,TV-MA,43,0,3.0,6.0,2732.0,6.9,54.788,1,drama,3,IT,1
tm823355,Inside Man: Most Wanted,MOVIE,2019,2010,R,106,0,,5.6,3967.0,6.6,19.139,1,action,3,US,1
ts110635,Luna Nera,SHOW,2020,2020,TV-MA,45,0,1.0,5.9,2996.0,7.7,17.252,1,drama,4,IT,1
ts215718,Extracurricular,SHOW,2020,2020,TV-MA,55,0,1.0,,,8.2,21.834,1,drama,2,KR,1
ts87224,Always a Witch,SHOW,2019,2010,TV-14,38,0,2.0,6.2,2474.0,7.1,18.361,1,scifi,3,CO,1
ts192297,Morphle,SHOW,2019,2010,TV-Y,10,0,5.0,5.2,83.0,10.0,0.832,1,animation,2,NL,2
tm857187,Tom Segura: Ball Hog,MOVIE,2020,2020,Not Rated,70,0,,7.3,2967.0,6.8,4.265,1,comedy,1,US,1
ts224198,Rugal,SHOW,2020,2020,TV-MA,60,0,1.0,,,7.8,10.021,1,action,5,KR,1
tm814671,Secret Obsession,MOVIE,2019,2010,Not Rated,97,0,,4.4,21578.0,5.5,18.658,1,drama,2,US,1
ts87372,Ultramarine Magmell,SHOW,2019,2010,TV-14,24,0,1.0,6.0,627.0,7.0,10.92,1,animation,3,JP,1
ts93981,Monarca,SHOW,2019,2010,TV-MA,44,0,2.0,7.8,3264.0,7.6,31.761,1,drama,1,MX,1
ts103209,Exhibit A,SHOW,2019,2010,TV-14,36,0,1.0,6.3,1055.0,7.4,7.419,1,documentation,4,US,1
ts218564,"Breakfast, Lunch & Dinner",SHOW,2019,2010,TV-MA,44,0,1.0,6.7,1066.0,8.0,1.067,1,documentation,1,US,1
tm472411,Iron Fists and Kung Fu Kicks,MOVIE,2019,2010,Not Rated,108,0,,6.6,1146.0,7.0,6.234,1,documentation,2,AU,1
tm826368,American Son,MOVIE,2019,2010,Not Rated,90,0,,5.8,7004.0,6.1,7.334,1,drama,1,US,1
tm824559,"Bikram: Yogi, Guru, Predator",MOVIE,2019,2010,Not Rated,86,0,,6.7,7525.0,6.4,8.238,1,crime,2,US,1
tm376739,Bethany Hamilton: Unstoppable,MOVIE,2019,2010,PG,99,0,,7.4,736.0,7.9,2.099,1,documentation,2,US,1
ts108593,The Unsettling,SHOW,2019,2010,TV-14,23,0,1.0,5.2,717.0,6.7,7.614,1,crime,5,US,1
ts223948,The Goop Lab,SHOW,2020,2020,TV-MA,33,0,1.0,2.5,3333.0,3.2,2.106,1,documentation,2,,0
ts223456,Pandemic: How to Prevent an Outbreak,SHOW,2020,2020,TV-14,48,0,1.0,6.3,2762.0,6.9,6.633,1,documentation,1,US,1
tm814644,Coffee & Kareem,MOVIE,2020,2020,Not Rated,88,0,,5.1,13535.0,5.5,11.17,1,crime,3,US,1
tm458326,Walk. Ride. Rodeo.,MOVIE,2019,2010,Not Rated,100,0,,6.4,2407.0,7.071,14.069,1,drama,1,US,1
tm449594,Brother,MOVIE,2019,2010,Not Rated,96,0,,6.7,1066.0,6.6,7.102,1,drama,2,FR,1
ts268551,Run On,SHOW,2020,2020,Not Rated,70,0,1.0,,,7.947,30.148,1,drama,1,KR,1
ts226617,The Innocence Files,SHOW,2020,2020,TV-MA,64,0,1.0,8.0,2622.0,7.4,3.368,1,documentation,3,US,1
tm454824,Silver Skates,MOVIE,2020,2020,Not Rated,136,0,,7.1,5946.0,7.9,13.837,1,history,5,RU,1
ts220248,Hyperdrive,SHOW,2019,2010,TV-PG,48,0,1.0,,,7.5,6.122,1,reality,1,US,1
ts270439,Best Leftovers Ever!,SHOW,2020,2020,TV-G,36,0,1.0,5.6,526.0,6.8,1.467,1,reality,1,US,1
tm853113,Thomas & Friends: Marvelous Machinery,MOVIE,2020,2020,Not Rated,59,0,,6.1,16.0,2.0,1.21,1,fantasy,4,,0
tm885805,Debt Collectors,MOVIE,2020,2020,R,97,0,,5.8,4347.0,6.1,15.007,1,action,3,US,1
ts91087,One Spring Night,SHOW,2019,2010,Not Rated,47,0,1.0,7.9,2601.0,8.4,14.852,1,drama,2,KR,1
ts90645,Drug Squad: Costa del Sol,SHOW,2019,2010,TV-MA,64,0,1.0,6.7,571.0,7.0,5.835,1,drama,5,ES,1
ts236033,#blackAF,SHOW,2020,2020,TV-MA,37,0,1.0,,,7.1,2.924,1,comedy,1,US,1
tm453994,The Body Remembers When the World Broke Open,MOVIE,2019,2010,Not Rated,105,0,,6.9,757.0,7.3,3.842,1,drama,2,NO,2
ts220552,Power Players,SHOW,2019,2010,Not Rated,11,0,1.0,6.0,90.0,,1.781,1,comedy,5,FR,2
ts254737,Mighty Express,SHOW,2020,2020,TV-Y,17,0,6.0,,,8.9,4.32,1,animation,1,CA,1
ts104483,Typewriter,SHOW,2019,2010,TV-MA,50,0,1.0,6.5,3887.0,6.6,7.08,1,thriller,3,IN,1
ts106015,Kengan Ashura,SHOW,2019,2010,TV-MA,25,0,2.0,8.0,4869.0,8.3,85.14,1,animation,3,JP,1
ts107963,Restaurants on the Edge,SHOW,2019,2010,TV-14,47,0,2.0,6.8,978.0,,,1,reality,1,,0
ts218803,Diagnosis,SHOW,2019,2010,Not Rated,48,0,2.0,,,7.9,2.191,1,documentation,2,US,1
tm458328,Badla,MOVIE,2019,2010,PG-13,120,0,,7.8,27539.0,7.4,10.588,1,thriller,3,IN,1
tm838869,Wonder Boy,MOVIE,2019,2010,Not Rated,99,0,,,,6.8,3.406,1,documentation,2,FR,1
tm470836,The Show Must Go On: The Queen + Adam Lambert Story,MOVIE,2019,2010,Not Rated,81,0,,7.8,1979.0,7.5,5.053,1,music,2,US,1
tm840438,Mike Birbiglia: The New One,MOVIE,2019,2010,Not Rated,85,0,,7.7,1845.0,7.4,1.696,1,comedy,1,,0
ts225860,Bloodride,SHOW,2020,2020,TV-MA,29,0,1.0,,,7.0,10.702,1,scifi,3,NO,1
ts89231,You vs. Wild,SHOW,2019,2010,TV-PG,19,0,2.0,6.6,2606.0,6.7,3.864,1,reality,2,US,1
tm495609,Game Over,MOVIE,2019,2010,Not Rated,102,0,,7.0,7402.0,6.3,3.286,1,drama,4,IN,1
ts225162,Babies,SHOW,2020,2020,TV-PG,39,0,2.0,,,7.6,3.115,1,documentation,2,US,1
ts105645,Historical Roasts,SHOW,2019,2010,TV-MA,29,0,1.0,5.3,1716.0,5.6,1.408,1,comedy,1,US,1
tm833638,The Forest of Love,MOVIE,2019,2010,Not Rated,151,0,,6.3,2522.0,6.5,13.715,1,drama,4,JP,1
ts288353,Omniscient,SHOW,2020,2020,Not Rated,46,0,1.0,6.5,2128.0,6.7,7.159,1,scifi,3,BR,1
ts110637,Mortel,SHOW,2019,2010,TV-MA,52,0,2.0,6.4,1452.0,7.5,8.205,1,horror,5,FR,1
tm453903,Elisa & Marcela,MOVIE,2019,2010,Not Rated,118,0,,6.6,4780.0,7.4,10.823,1,drama,3,ES,1
tm461829,The Hard Way,MOVIE,2019,2010,Not Rated,94,0,,4.8,3250.0,5.4,16.86,1,action,1,US,1
tm446581,The Edge of Democracy,MOVIE,2019,2010,Not Rated,121,0,,7.3,14758.0,7.8,6.333,1,documentation,2,BR,1
tm831873,The Crimes That Bind,MOVIE,2020,2020,Not Rated,99,0,,6.7,3973.0,6.4,10.408,1,crime,3,AR,1
ts90063,Put Your Head on My Shoulder,SHOW,2019,2010,TV-Y7,41,0,1.0,8.0,2191.0,8.4,29.769,1,drama,3,CN,1
tm868777,"Love, Guaranteed",MOVIE,2020,2020,Not Rated,90,0,,5.6,17352.0,6.5,12.174,1,comedy,2,US,1
tm483997,The Kissing Booth 2,MOVIE,2020,2020,Not Rated,134,0,,5.7,31123.0,7.793,57.949,1,comedy,2,GB,1
tm838876,Undercover Brother 2,MOVIE,2019,2010,R,85,0,,3.4,690.0,3.9,4.658,1,comedy,2,US,1
ts225718,La Révolution,SHOW,2020,2020,TV-MA,46,0,1.0,6.6,5598.0,6.9,8.472,1,drama,4,FR,1
ts222609,Chocolate,SHOW,2019,2010,Not Rated,55,0,1.0,,,7.3,6.901,1,drama,1,KR,1
tm819054,Dear Mother,MOVIE,2020,2020,Not Rated,98,0,,5.8,1425.0,5.9,7.182,1,comedy,2,BE,2
ts236388,The Circle France,SHOW,2020,2020,Not Rated,47,0,1.0,7.4,719.0,8.7,1.33,1,reality,1,FR,1
ts216474,The Trial,SHOW,2019,2010,TV-MA,50,0,1.0,7.2,3151.0,7.5,7.175,1,crime,3,IT,1
ts86927,Touch Your Heart,SHOW,2019,2010,TV-MA,63,0,1.0,7.6,3252.0,8.419,22.161,1,drama,3,KR,1
tm915043,The F**k-It List,MOVIE,2020,2020,R,103,0,,5.1,5866.0,6.2,12.194,1,comedy,1,US,1
ts187443,The Minions of Midas,SHOW,2020,2020,TV-MA,53,0,1.0,6.6,4134.0,7.0,17.311,1,crime,3,ES,1
tm827304,LEGO Marvel Spider-Man: Vexed by Venom,MOVIE,2019,2010,Not Rated,21,0,,5.6,311.0,7.2,9.62,1,animation,4,US,1
tm954303,Ni de coña,MOVIE,2020,2020,Not Rated,90,0,,2.8,387.0,4.8,4.509,1,comedy,2,CO,2
ts217356,Betaal,SHOW,2020,2020,TV-MA,47,0,1.0,5.4,8998.0,6.6,7.04,1,thriller,3,IN,1
ts220983,My Country: The New Age,SHOW,2019,2010,Not Rated,75,0,1.0,,,7.7,10.914,1,drama,2,KR,1
tm917846,The Letter Reader,MOVIE,2019,2010,Not Rated,29,0,,,,6.8,2.815,1,drama,1,ZA,1
ts213544,Rookie Historian Goo Hae-Ryung,SHOW,2019,2010,Not Rated,43,0,1.0,8.1,2060.0,8.333,24.761,1,romance,4,KR,1
ts251061,Legend of Exorcism,SHOW,2020,2020,TV-14,20,0,2.0,7.7,93.0,9.5,16.041,1,scifi,4,CN,1
tm467467,Homecoming: A Film by Beyoncé,MOVIE,2019,2010,PG-13,137,0,,7.5,7085.0,8.2,10.614,1,documentation,2,US,1
ts312044,Beyblade Burst Surge,SHOW,2020,2020,TV-Y,23,0,1.0,8.3,30.0,9.7,7.501,1,animation,1,JP,1
ts221174,Ricky Zoom,SHOW,2019,2010,TV-Y,12,0,2.0,6.3,95.0,7.2,1.375,1,animation,2,CN,1
tm467848,NiNoKuni,MOVIE,2019,2010,PG-13,106,0,,6.1,3338.0,6.7,19.73,1,family,5,JP,1
tm917974,Hard Kill,MOVIE,2020,2020,R,98,0,,3.3,19750.0,5.1,13.322,1,thriller,2,US,1
tm848443,World Famous Lover,MOVIE,2020,2020,Not Rated,156,0,,5.0,3206.0,6.0,2.038,1,romance,2,IN,1
ts223895,"Hi Bye, Mama!",SHOW,2020,2020,Not Rated,63,0,2.0,7.9,1639.0,8.1,27.87,1,scifi,4,KR,1
tm917822,The 2nd,MOVIE,2020,2020,Not Rated,93,0,,3.8,8590.0,5.5,12.089,1,action,2,US,1
ts269501,BREAK IT ALL: The History of Rock in Latin America,SHOW,2020,2020,TV-MA,50,0,1.0,7.6,1230.0,7.6,7.752,1,documentation,2,AR,1
ts269442,The Surgeon's Cut,SHOW,2020,2020,TV-14,54,0,1.0,8.5,1027.0,7.7,3.714,1,documentation,1,,0
tm889018,Nobody Knows I'm Here,MOVIE,2020,2020,Not Rated,91,0,,6.5,4148.0,6.9,12.69,1,drama,2,CL,1
tm843768,John Mulaney & The Sack Lunch Bunch,MOVIE,2019,2010,PG,70,0,,7.4,3532.0,7.1,5.581,1,comedy,2,US,1
tm846166,Pets United,MOVIE,2019,2010,Not Rated,89,0,,3.7,2754.0,5.9,65.129,1,comedy,2,CN,3
tm819107,Aziz Ansari: Right Now,MOVIE,2019,2010,Not Rated,65,0,,7.5,5161.0,7.4,4.989,1,comedy,1,US,1
tm886086,Seized,MOVIE,2020,2020,R,85,0,,5.3,2270.0,6.6,12.92,1,action,2,US,1
tm847629,Dolly Parton: Here I Am,MOVIE,2019,2010,Not Rated,89,0,,7.3,1502.0,7.7,3.26,1,documentation,2,GB,1
ts89048,My First First Love,SHOW,2019,2010,TV-PG,48,0,2.0,7.5,2246.0,8.3,25.264,1,drama,1,KR,1
ts88937,Shadow,SHOW,2019,2010,TV-MA,43,0,1.0,6.5,969.0,6.5,1.143,1,crime,4,ZA,1
ts82739,Women of the Night,SHOW,2019,2010,TV-MA,47,0,2.0,6.3,879.0,6.8,7.418,1,drama,2,NL,2
ts251615,(Un)Well,SHOW,2020,2020,TV-MA,52,0,1.0,6.4,1068.0,6.7,3.075,1,documentation,2,US,1
ts89832,Abyss,SHOW,2019,2010,TV-14,63,0,1.0,7.1,2324.0,8.3,15.15,1,scifi,5,KR,1
ts216493,The Naked Director,SHOW,2019,2010,TV-MA,50,0,2.0,7.7,6147.0,7.5,252.688,1,drama,2,JP,1
tm375446,Asphalt Burning,MOVIE,2020,2020,Not Rated,100,0,,5.1,2315.0,5.4,18.974,1,comedy,3,NO,2
tm881859,A Secret Love,MOVIE,2020,2020,Not Rated,83,0,,7.8,4409.0,7.4,12.806,1,documentation,2,US,1
ts217891,SAINT SEIYA: Knights of the Zodiac,SHOW,2019,2010,TV-14,24,0,2.0,4.5,1846.0,7.337,82.799,1,animation,4,US,1
tm986700,All My Friends Are Dead,MOVIE,2020,2020,Not Rated,95,0,,5.8,6299.0,5.9,9.518,1,comedy,4,PL,1
tm674099,Rose Island,MOVIE,2020,2020,Not Rated,117,0,,7.0,20555.0,7.1,12.682,1,drama,2,IT,1
tm434830,The Grizzlies,MOVIE,2019,2010,R,106,0,,7.4,2194.0,7.6,4.171,1,drama,2,CA,1
ts254982,Nadiya Bakes,SHOW,2020,2020,Not Rated,29,0,1.0,,,10.0,1.504,1,documentation,1,GB,1
tm473601,The Son,MOVIE,2019,2010,Not Rated,92,0,,,,5.4,8.664,1,thriller,1,AR,1
tm475162,American Woman,MOVIE,2019,2010,R,85,0,,,,5.3,3.54,1,drama,1,CA,2
ts88841,The School Nurse Files,SHOW,2020,2020,TV-14,51,0,1.0,6.4,1195.0,7.8,10.551,1,scifi,4,KR,1
ts104840,Skylines,SHOW,2019,2010,TV-MA,57,0,1.0,7.5,2658.0,7.1,3.678,1,crime,5,DE,1
tm814734,Kidnapping Stella,MOVIE,2019,2010,Not Rated,89,0,,4.9,6008.0,5.3,13.895,1,crime,2,DE,1
tm912373,Jim Jefferies: Intolerant,MOVIE,2020,2020,Not Rated,66,0,,7.2,2872.0,7.2,5.264,1,comedy,1,US,1
tm916997,Work It,MOVIE,2020,2020,PG-13,93,0,,6.1,13242.0,7.7,14.953,1,comedy,2,US,1
tm465408,Burning Cane,MOVIE,2019,2010,Not Rated,77,0,,5.5,633.0,5.8,2.604,1,drama,1,US,1
tm826473,A Sun,MOVIE,2019,2010,Not Rated,155,0,,,,7.639,8.081,1,crime,2,TW,1
tm932595,A Babysitter's Guide to Monster Hunting,MOVIE,2020,2020,PG,94,0,,5.4,4172.0,6.2,39.595,1,fantasy,3,US,1
tm454156,In Family I Trust,MOVIE,2019,2010,Not Rated,94,0,,6.2,3194.0,6.3,5.414,1,romance,3,ES,1
ts221365,Criminal: Spain,SHOW,2019,2010,TV-MA,40,0,1.0,,,6.6,6.569,1,crime,2,ES,1
tm889679,Roped,MOVIE,2020,2020,PG,90,0,,5.4,1436.0,6.3,10.847,1,drama,4,US,1
