person_id,name,role,title_count,avg_imdb_score,avg_tmdb_score
941003,Emma Tammi,DIRECTOR,1,5.5,5.6
941014,Justin Carmouche,ACTOR,1,6.0,6.5
941044,Khiyla Aynne,ACTOR,2,5.65,7.4
941054,Kaneez Surka,ACTOR,1,4.3,8.0
941069,Rob Maxey,ACTOR,1,7.7,7.4
941077,Jack Messina,ACTOR,1,7.1,7.7
941125,Jesse Handsher,DIRECTOR,1,5.5,6.0
941167,Aamira Martinez,ACTOR,1,6.7,6.6
941169,London Valentine,ACTOR,1,6.7,6.6
941170,Avery Ilardi,ACTOR,1,6.7,6.6
941172,Stefaniya Makarova,ACTOR,1,6.7,6.6
941173,Douglas Taurel,ACTOR,1,6.7,6.6
941174,Ashley August,ACTOR,1,6.7,6.6
941175,Avishai Greenberg,ACTOR,1,6.7,6.6
941176,Donovan Pierre Coleman,ACTOR,1,6.7,6.6
941177,Kea Trevett,ACTOR,1,6.7,6.6
941178,Gianna Jean,ACTOR,1,6.7,6.6
941179,Shyaporn Theerakulstit,ACTOR,1,6.7,6.6
941289,Emaa Hussen,ACTOR,1,,6.2
941344,Emily Lue-Fong,ACTOR,1,,6.2
941367,Rosemary Annabella,ACTOR,1,,6.2
941368,Macey Chipping,ACTOR,1,,6.2
941384,Anisa,ACTOR,1,8.1,7.6
941498,Ezgi Şenler,ACTOR,1,5.6,6.7
941537,Liu Xiaoyi,ACTOR,1,6.2,5.9
941575,Rex Leonard,ACTOR,1,7.3,7.42
941583,Peter Yu,ACTOR,1,6.2,5.9
941659,Jeon So-nee,ACTOR,1,6.3,6.0
941705,Asante Blackk,ACTOR,2,8.3,8.15
941718,Ethan Herisse,ACTOR,2,8.3,8.15
941747,Drew Mikuska,ACTOR,1,5.1,5.5
941749,Neha Kakkar,ACTOR,1,3.7,6.6
941864,Oz Kalvan,ACTOR,1,5.7,5.3
941881,Victor Manuel Resendiz Ruiz,ACTOR,1,7.7,7.7
941930,Ted Dubost,ACTOR,1,6.0,5.7
941932,D. Rosh Wright,ACTOR,1,6.0,5.7
941960,Markín López,ACTOR,2,7.35,8.1
941991,Ricarda Seifried,ACTOR,1,6.0,6.2
942038,Ivy Matheson,ACTOR,1,4.8,5.6
942056,İlter Akçebe,ACTOR,1,7.3,6.9
942151,Adam Silver,ACTOR,1,5.7,5.3
942361,Rakshanda Khan,ACTOR,1,6.9,6.3
942381,Banu Manioğlu,ACTOR,1,4.9,5.1
942437,Eser Yenenler,ACTOR,1,6.1,5.7
942722,Curtis Lyons,ACTOR,1,6.4,6.6
942769,Sonia Sunger,ACTOR,1,5.1,5.5
942800,Charlotte Jordan,ACTOR,2,6.6,7.2
942873,Krrish S. Kumar,ACTOR,1,7.1,6.1
943001,Francis-William Rhéaume,ACTOR,1,6.4,6.6
943078,Hana Al Zahed,ACTOR,2,,6.0
943150,Taito Ban,ACTOR,1,6.6,6.8
943154,Jamison Hill,ACTOR,1,5.1,5.2
943534,Greg Hsu,ACTOR,4,5.5,7.75
943833,Philippe Akiki,ACTOR,1,6.4,7.2
943835,Ahmed Al Zain,ACTOR,1,6.4,7.2
943926,Paula del Río,ACTOR,1,6.3,6.4
943930,Elías Pelayo,ACTOR,1,6.3,6.4
943931,Javier Ballesteros,ACTOR,1,5.5,5.9
943942,Giulia Patrignani,ACTOR,2,5.7,6.1
944014,Montse Pla,ACTOR,1,5.3,5.7
944062,Ari Barkan,ACTOR,1,6.5,6.1
944087,Jorge Andreu,ACTOR,2,6.4,6.3
944160,Marie von den Benken,ACTOR,1,6.7,6.7
944161,Human Ghadaki,ACTOR,1,6.7,6.7
944173,Sanna Stellan,ACTOR,1,7.2,6.6
944464,Sébastien Rajotte,ACTOR,1,6.4,6.6
944481,Joep Vermolen,ACTOR,2,6.55,7.2
944486,Beer ten Kate,DIRECTOR,1,7.6,8.2
944582,Loulou Hameleers,ACTOR,1,7.6,8.2
944642,Ryan Baumann,ACTOR,1,6.1,6.33
944984,Phuwin Tangsakyuen,ACTOR,1,7.9,10.0
945037,Chung Yeong-joon,DIRECTOR,1,,6.4
945042,Carlos Peralta,ACTOR,1,7.7,7.7
945139,Jorge Antonio Guerrero,ACTOR,2,7.6,7.55
945141,Nicolás Peréz Taylor Félix,ACTOR,1,7.7,7.7
945142,José Manuel Guerrero Mendoza,ACTOR,1,7.7,7.7
945143,José Luis López Gómez,ACTOR,1,7.7,7.7
945144,Edwin Mendoza Ramírez,ACTOR,1,7.7,7.7
945149,Kjartan Halvorsen,ACTOR,1,7.7,7.7
945151,Zarela Lizbeth Chinolla Arellano,ACTOR,1,7.7,7.7
945198,Andy Cortés,ACTOR,1,7.7,7.7
945200,Fernando Grediaga,ACTOR,1,7.7,7.7
945203,Diego Cortina Autrey,ACTOR,1,7.7,7.7
945215,Nancy García García,ACTOR,1,7.7,7.7
945232,Davin Allen Grindstaff,ACTOR,1,5.0,7.25
945326,Passant Shawki,ACTOR,1,5.6,6.0
945362,Chase Barker,ACTOR,1,5.7,5.6
945475,Carmen Christopher,ACTOR,1,6.1,6.2
945623,Hanna Snarberg,ACTOR,1,7.0,6.4
945624,Georges Chahine,ACTOR,1,7.0,6.4
945625,Ali Mcheimech,ACTOR,1,7.0,6.4
945626,Georges Bajem,ACTOR,1,7.0,6.4
945627,Hussein Hadraj,ACTOR,1,7.0,6.4
945629,Roy Bu Daher,ACTOR,1,7.0,6.4
945630,Haifa El Khatib,ACTOR,1,7.0,6.4
945632,Paul Rafael,ACTOR,1,7.0,6.4
945633,Ali Azour,ACTOR,1,7.0,6.4
945634,Amin Saïd,ACTOR,1,7.0,6.4
945635,Sami Yarbek,ACTOR,1,7.0,6.4
945636,Emilie Tannous,ACTOR,1,7.0,6.4
945637,Ahmad Chaalan,ACTOR,1,7.0,6.4
945638,Antonio Feghali,ACTOR,1,7.0,6.4
945639,Ali Bakri,ACTOR,1,7.0,6.4
945640,Nadine Kahil,ACTOR,1,7.0,6.4
945641,Noémie Videau,ACTOR,1,7.0,6.4
945642,Mohamed Bashasha,ACTOR,1,7.0,6.4
945643,Selti Meixner,ACTOR,1,7.0,6.4
945644,Hussein Koudouh,ACTOR,1,7.0,6.4
945645,Sultan Sleiman,ACTOR,1,7.0,6.4
945659,Alli Willow,ACTOR,1,5.7,8.2
945680,Hadi Medhi,ACTOR,1,7.0,6.4
945681,Ali Maerouf Amer,ACTOR,1,7.0,6.4
945682,Kamal Balhas,ACTOR,1,7.0,6.4
945683,Mounifeh Salameh,ACTOR,1,7.0,6.4
945727,Zaynab Balhas,ACTOR,1,7.0,6.4
945814,Carlos Serrano-Clark,ACTOR,1,6.2,6.5
945849,Edward Kewin,ACTOR,1,7.1,7.7
945850,Isabelle Beech,ACTOR,1,7.1,7.7
945933,Sofia Alvarez,DIRECTOR,1,6.1,6.6
946179,Alex Calleja,ACTOR,1,5.7,6.0
946180,Arjo Atayde,ACTOR,1,5.7,6.0
946181,Mikey Alcaraz,ACTOR,1,5.7,6.0
946209,Alan Humphrey,ACTOR,1,4.8,5.15
946344,Roberto Hernández,DIRECTOR,1,7.6,7.0
946349,Phoebe Villamor,ACTOR,1,4.3,4.9
946351,Merwyn Abel,ACTOR,1,6.7,2.0
946631,Zha Ka,ACTOR,2,5.6,7.2
946708,Umay Shahab,ACTOR,1,7.4,7.8
946765,Mariano Baez,DIRECTOR,1,6.2,5.5
946847,Eddie Jones,ACTOR,1,6.8,7.5
946947,Zerocalcare,ACTOR,1,8.7,8.3
947117,Jenna Weir,ACTOR,1,6.5,6.64
947192,Antonina Vvedenskaya,ACTOR,1,6.4,6.4
947380,Ted Emery,DIRECTOR,1,7.3,6.4
947454,Ravi Singh,ACTOR,1,5.8,5.8
947621,Sajin Cherukayil,ACTOR,1,5.7,6.1
947622,Kevin Jose,ACTOR,1,5.7,6.1
947624,Navajith Narayan,ACTOR,1,5.7,6.1
947625,Mathai Renjith,ACTOR,1,5.7,6.1
947627,Nitish Ramesh,ACTOR,1,5.7,6.1
947628,Swetha Sumesh,ACTOR,1,5.7,6.1
947630,Archana Vasudev,ACTOR,1,5.7,6.1
947631,Athulya Nair,ACTOR,1,5.7,6.1
947632,Jayashankar Ramaswami,ACTOR,1,5.7,6.1
947633,Sooraj Ramakrishnan,ACTOR,1,5.7,6.1
947681,Mélissa Bédard,ACTOR,1,7.6,9.0
947691,Arjun Jandyala,DIRECTOR,1,6.7,5.0
947693,Zhang Jiong Min,ACTOR,1,7.2,7.9
947696,Sun Anke,ACTOR,1,6.6,7.2
947704,Yang Zhiying,ACTOR,1,7.7,7.7
947815,Jane Stork,ACTOR,1,8.1,7.95
947817,Philip Toelkes,ACTOR,1,8.1,7.95
947818,Jon Bowerman,ACTOR,1,8.1,7.95
947819,Ma Prem Sunshine,ACTOR,1,8.1,7.95
947820,George Meredith,ACTOR,1,8.1,7.95
947824,Krishna Devi,ACTOR,1,8.1,7.95
947871,Kristen Berg,ACTOR,1,7.6,7.3
947894,Steve French,ACTOR,1,5.4,5.8
947992,Mary McGloin,ACTOR,1,5.4,5.8
948059,Ivan Hoey Jr.,ACTOR,2,6.45,6.9
948060,Autumn Walker,ACTOR,1,5.8,6.5
948102,Kirsten Day,ACTOR,4,5.97,7.41
948141,Willie Watson,ACTOR,1,7.3,7.14
948254,Pauline Clément,ACTOR,1,5.8,5.9
948275,Darren Espanto,ACTOR,1,6.7,6.7
948325,Connor Swindells,ACTOR,1,8.3,8.36
948365,Rafael Rojas Doria,ACTOR,1,5.9,7.1
948366,Juan Cruz Rojas,ACTOR,1,5.9,7.1
948368,Roberto Weiss,ACTOR,1,5.9,7.1
948372,Pietro Scappini,DIRECTOR,1,5.9,7.1
948422,Maya Franzoi,ACTOR,2,4.75,6.95
948423,Zyon Allen,ACTOR,1,5.6,8.5
948424,Cailan Laine Punnewaert,ACTOR,1,5.6,8.5
948429,Sergio Quiñónez Román,ACTOR,1,5.9,7.1
948577,Swathishta Krishnan,ACTOR,1,5.4,4.0
948598,Olivia Molinaro Eijo,ACTOR,1,6.1,5.5
948647,Arya Saloka,ACTOR,1,6.4,7.0
948753,Han So-hee,ACTOR,4,7.45,8.23
948828,Zhao Jinmai,ACTOR,2,6.9,7.8
948985,Rebecca Lim,ACTOR,2,6.6,
949154,Jorge Lorenzo,ACTOR,1,8.1,8.2
949344,Ahmet Tansu Taşanlar,ACTOR,1,7.4,8.2
949348,Celeste Ntuli,ACTOR,1,4.9,10.0
949498,Sherif Desouqy,ACTOR,4,5.03,6.4
949558,Jeremy Levy,ACTOR,1,6.6,6.6
949571,Karim El Sobky,DIRECTOR,1,4.5,6.1
949580,Laura Theux,ACTOR,1,5.3,7.3
949676,Emily Faris,ACTOR,1,6.6,6.9
949756,John Locke,ACTOR,1,7.4,7.35
949844,Maizura,ACTOR,2,4.85,5.95
949851,Alexandre Moratto,DIRECTOR,1,7.1,7.1
949862,Pranay Narayan,ACTOR,1,8.4,7.4
949886,Tushar Jalota,DIRECTOR,1,7.4,5.7
949924,Kimberley Drake,ACTOR,1,7.0,7.1
950050,Ricky He,ACTOR,1,5.4,6.2
950051,Joshua Blumhagen,ACTOR,1,6.0,6.6
950130,Agustín Rittano,ACTOR,1,6.4,6.2
950196,Lauren McGibbon,ACTOR,3,5.73,6.3
950201,Surapol Poonpiriya,ACTOR,2,5.1,6.25
950295,Peggy Whitson,ACTOR,1,,7.0
950463,Shant Sarkissian,ACTOR,2,6.3,6.15
950555,Marie Coulonjou,ACTOR,1,6.3,6.8
950627,Annouck Hautbois,ACTOR,2,7.7,8.5
950685,Hari Nath,DIRECTOR,1,6.9,6.5
950730,Naila Grewal,ACTOR,1,7.5,6.8
950736,Pasin Kuansataporn,ACTOR,1,7.6,8.0
950767,Deepesh Sumitra Jagdish,ACTOR,1,6.9,6.4
950893,Ok Ye-rin,ACTOR,1,8.7,8.6
950990,Vandana Hart,ACTOR,1,7.4,8.3
951012,Asuka Hanamura,ACTOR,1,6.4,6.8
951058,Joey Iwanaga,ACTOR,3,7.13,7.33
951125,Venkatesh Maha,ACTOR,2,7.85,6.75
951125,Venkatesh Maha,DIRECTOR,2,8.3,7.2
951144,Winslow Fegley,ACTOR,1,5.7,6.3
951156,Kim Si-a,ACTOR,2,7.05,7.73
951188,Praveena Paruchuri,ACTOR,1,8.9,7.6
951190,Mohan Bhagath,ACTOR,2,8.25,7.3
951231,Marten Borgwardt,ACTOR,1,7.5,7.7
951295,Raul de Molina,ACTOR,1,7.2,7.5
951327,Élisabeth Guigou,ACTOR,1,7.0,7.3
951574,Randy Sullivan,ACTOR,1,7.1,6.3
951626,Daniel Booroff,ACTOR,1,6.1,5.9
951643,Kate Rockwell,ACTOR,1,7.5,7.8
951766,Armand Darrius,ACTOR,1,7.3,6.99
951844,Krystian Alexander Lyttle,ACTOR,1,7.2,7.0
952004,Kwon So-hyun,ACTOR,1,7.6,9.1
952024,Ehan Bhat,ACTOR,1,6.6,7.0
952025,Edilsy Vargas,ACTOR,1,6.6,7.0
952026,Tenzing Dalha,ACTOR,1,6.6,7.0
952032,Karan Ashar,ACTOR,1,6.6,7.0
952093,R. Bhakti Klein,ACTOR,2,7.3,7.4
952155,Anjelika Washington,ACTOR,5,5.42,6.3
952244,Yurina Hirate,ACTOR,1,6.8,6.9
952266,Yui Imaizumi,ACTOR,1,7.3,6.5
952463,Victoria Pedretti,ACTOR,3,7.87,8.0
952471,Sujatha Babu Ramesh,ACTOR,1,5.2,6.3
952560,George Church,ACTOR,1,7.7,7.2
952572,Guan Xin,ACTOR,1,7.9,6.1
952657,Elle Whitfield,ACTOR,1,7.0,6.7
952668,Kim Gyu-sun,ACTOR,1,5.5,5.8
952686,Joy Delima,ACTOR,2,6.5,7.25
952746,Mary Beth Dolan,ACTOR,1,6.8,6.6
952849,Byeon Woo-seok,ACTOR,4,7.88,8.32
952895,Teri McEvoy,ACTOR,1,6.8,6.6
952896,Sue Redman,ACTOR,1,6.8,6.6
952897,Teri Campbell,ACTOR,1,6.8,6.6
953076,Rafael Téllez,ACTOR,1,6.5,6.2
953145,Kanna Ravi,ACTOR,1,,7.5
953204,Jason Tham,ACTOR,1,5.3,6.4
953205,Bijou Thaangjam,ACTOR,2,5.75,5.75
953239,Victor A. Chapa,ACTOR,1,5.1,4.8
953323,Wade Barrett,ACTOR,1,5.1,4.8
953392,Yuta Ozawa,ACTOR,3,6.7,6.57
953465,Ana Previtalli,ACTOR,1,6.6,5.8
953467,Lígia Moreiras Sena,ACTOR,1,6.6,5.8
953468,Jorge Kuhn,ACTOR,1,6.6,5.8
953470,Leila Katz,ACTOR,1,6.6,5.8
953534,Tia Bannon,ACTOR,1,5.6,5.8
953561,Julio Gastón Ramos,ACTOR,1,4.3,4.9
953581,Arnali Das,ACTOR,1,7.0,7.8
953582,Manoranjoan Das,ACTOR,1,7.0,7.8
953583,Manabendra Das,ACTOR,1,7.0,7.8
953586,Pakija Begam,ACTOR,1,7.0,7.8
953588,Bonita Thakuriya,ACTOR,1,7.0,7.8
953664,Chloé Booyens,ACTOR,1,5.7,6.1
953706,Sawan Rupowali,ACTOR,1,6.8,6.7
953865,Brian Dole,ACTOR,1,6.8,6.8
953870,Joseph Cannata,ACTOR,5,5.14,5.76
953879,Sofia Barclay,ACTOR,1,5.7,6.0
953944,Noemi Parpaiola,ACTOR,1,4.8,5.4
954038,Nikhil Nagesh Bhat,DIRECTOR,2,5.9,6.65
954118,Daniel Chernish,ACTOR,1,6.7,7.2
954155,Anatoliy Golub,ACTOR,1,6.7,7.2
954156,Viktor Bogushevich,ACTOR,1,6.7,7.2
954162,Svetlana Kozhemyakina,ACTOR,1,6.7,7.2
954170,Konstantin Voronov,ACTOR,1,6.7,7.2
954203,Vikas Kumar,ACTOR,3,7.5,7.1
954205,Ainara Gurrutxaga,ACTOR,1,6.2,6.5
954208,Mohit Choudhary,ACTOR,1,7.6,7.3
954232,Andrew Baird,DIRECTOR,1,4.9,5.4
954250,Daniel Villarreal,ACTOR,1,7.5,7.54
954286,Nadezhda Antzipovich,ACTOR,1,6.7,7.2
954307,Ji Min-hyuk,ACTOR,1,7.7,8.32
954311,Patrícia Poeta,ACTOR,1,6.4,6.9
954391,Jonathan Daviss,ACTOR,1,7.5,8.56
954393,Bryana Salaz,ACTOR,2,4.5,7.3
954517,Florian Schott,DIRECTOR,1,,
954593,Timo Scheunemann,ACTOR,1,5.5,6.8
954618,Filip Chajzer,ACTOR,1,5.9,6.3
954697,Tae Won-seok,ACTOR,2,6.8,6.8
954842,Terry O'Sullivan,ACTOR,1,4.8,5.6
954844,Latonya Williams,ACTOR,1,6.8,6.6
954854,Adem Benosmane,ACTOR,1,6.4,5.9
954856,Michèle Bréant,ACTOR,1,6.4,5.9
954857,Ian Hawes,ACTOR,1,4.8,6.7
954859,Michael Gordin Shore,ACTOR,1,5.8,6.3
954944,Fher Olvera,ACTOR,1,7.6,7.6
954946,Cindy Blackman Santana,ACTOR,1,6.8,7.1
955115,Taufik Hanafi,ACTOR,1,6.8,7.7
955116,Paul Choza,ACTOR,1,6.2,5.7
955145,Getup Srinu,ACTOR,2,5.8,5.85
955146,Jabardasth Ram Prasad,ACTOR,1,7.7,6.8
955173,Anne-Laure Vandeputte,ACTOR,1,6.8,6.4
955203,Song Won-seok,ACTOR,1,8.1,8.3
955228,Kang Mi-na,ACTOR,1,7.0,7.2
955260,Jade Olieberg,ACTOR,2,5.85,6.45
955264,Treisa Gary,ACTOR,1,4.9,6.4
955279,Makayla Rose,ACTOR,2,6.0,6.15
955298,Anwulika Alphonsus,ACTOR,1,6.6,6.1
955299,Mariam Precious Sanusi,ACTOR,1,6.6,6.1
955308,Geetika Vidya Ohlyan,ACTOR,1,7.1,6.9
955309,Saloni Batra,ACTOR,1,7.1,6.9
955311,Vikas Shukla,ACTOR,1,7.1,6.9
955369,Emma D'Arcy,ACTOR,1,7.0,6.5
955596,Toni Duclottni,ACTOR,1,7.2,7.0
955640,Ken Eaken,ACTOR,1,7.6,6.8
955642,Jennifer Brooke,ACTOR,1,6.6,7.5
955673,Soudade Kaadan,DIRECTOR,1,,5.5
955740,Florian Dedio,DIRECTOR,1,7.6,6.8
955772,Randy Kalsi,ACTOR,1,,6.3
955782,Abdool Lee,ACTOR,2,7.95,7.5
955858,Henry Méndez,ACTOR,1,6.2,6.8
956175,Jonas Strand Gravli,ACTOR,2,7.15,7.63
956214,Emmanuel Amara,DIRECTOR,1,7.6,6.8
956264,Erin Doherty,ACTOR,1,8.7,8.2
956496,Kim Min-seok,ACTOR,1,8.0,8.2
956626,Gaurav Nanda,ACTOR,1,5.1,5.8
956737,Geetika Tyagi,ACTOR,2,4.85,5.1
956863,L.A. Calkins,ACTOR,1,5.8,6.1
956876,Chittaranjan Tripathy,ACTOR,5,6.42,6.28
956936,Marcus Mok,ACTOR,1,5.4,5.5
956949,Maya Gosselin,ACTOR,1,6.4,6.6
957234,Yoga Mohamad,ACTOR,1,6.1,5.3
957259,Robyn Scott,ACTOR,2,5.75,7.35
957317,Raja Goutham,ACTOR,1,7.6,7.0
957318,Aberaam Varma,ACTOR,1,7.6,7.0
957377,Phanindra Narsetti,DIRECTOR,1,7.6,7.0
957414,Sean Depner,ACTOR,1,6.3,7.1
957430,John Kottoly,ACTOR,1,7.6,7.0
957434,Bindu Chandramouli,ACTOR,1,7.6,7.0
957435,Srikanth,ACTOR,1,7.6,7.0
957510,Jin Han,ACTOR,1,7.7,7.2
957558,Sammer Usmani,ACTOR,1,6.8,6.8
957615,Tang Jun-sang,ACTOR,3,6.3,8.43
957640,Ian Ho,ACTOR,1,5.4,6.2
957709,Ian Wilson-Pope,ACTOR,1,7.4,7.1
957712,Pamela Hay,ACTOR,1,7.4,7.1
957730,Paul Jurewicz,ACTOR,1,5.4,6.0
957785,Conor Murphy,ACTOR,1,6.8,6.9
957791,Jeong Soon-won,ACTOR,1,6.9,8.0
957793,Laurence Dobiesz,ACTOR,1,7.4,7.1
957888,Anthony Inglis,ACTOR,1,7.4,7.1
957896,Roman Jankovič,ACTOR,1,7.4,7.1
957943,Hiroto Kanai,ACTOR,1,6.1,6.5
958015,Mohamed Tharwat,ACTOR,3,5.85,6.3
958016,Mohamed Abd EL Rahman,ACTOR,1,5.6,5.6
958093,Sonia Balani,ACTOR,1,6.5,6.4
958118,Tania Singer,ACTOR,1,6.3,6.0
958146,Fabio Balsamo,ACTOR,1,7.4,7.3
958249,Carla Hall,ACTOR,1,8.9,7.5
958256,Hugo Fattoruso,ACTOR,1,7.6,7.6
958289,Daniel Kargieman,ACTOR,1,7.5,7.3
958470,Gene Bernard,DIRECTOR,1,8.5,8.2
958471,Adam Eget,ACTOR,1,8.5,8.2
958560,Zhou Tingwei,ACTOR,1,8.3,8.6
958561,Wang Yifei,ACTOR,1,8.3,8.6
958590,Srivinay Salian,DIRECTOR,1,4.8,6.1
958720,Park Ji-hu,ACTOR,1,7.5,8.45
958752,Rodrigo Pérez,ACTOR,1,6.8,6.3
958782,Dunja Hayali,ACTOR,1,6.4,6.9
958793,Paul Schrade,ACTOR,1,8.1,8.3
958794,William Vanden Heuvel,ACTOR,1,8.1,8.3
958926,Nathan Theis,ACTOR,1,6.3,6.78
958938,Chase Wainscott,ACTOR,1,5.6,6.3
958941,Kwon Jin Mo,DIRECTOR,1,6.3,8.0
958942,Kim Na-hyun,ACTOR,1,6.3,8.0
959224,Martin Patterson,ACTOR,1,5.5,5.6
959272,Philippa Thomas,ACTOR,1,8.1,8.2
959274,Ala Dakka,ACTOR,1,7.5,7.0
959283,Go Geon-han,ACTOR,2,6.9,8.35
959396,Jorge Ferrera,ACTOR,1,5.8,6.4
959397,Iseo,ACTOR,1,5.8,6.4
959398,Lenval Brown,ACTOR,1,5.8,6.4
959431,Martin Wright,ACTOR,1,6.6,6.6
959490,Hamid Krim,ACTOR,1,5.8,6.4
959590,Macarena García,ACTOR,1,6.9,8.2
959591,Santiago Achaga,ACTOR,1,5.7,6.5
959652,Víctor Varona,ACTOR,1,5.9,8.4
959699,Kat Smith,ACTOR,1,6.0,5.25
959728,Chien-Ho Wu,ACTOR,1,,7.64
959739,Emilio Zhou,ACTOR,1,6.6,7.0
959763,Steven Levenson,ACTOR,1,7.5,7.8
959821,Sanchana Natarajan,ACTOR,3,6.23,6.07
959851,Baek Yoon-sik,ACTOR,2,7.4,7.64
959924,Kat Cunning,ACTOR,1,7.0,8.09
959973,Tiziano Floreani,ACTOR,1,7.3,8.06
959974,Piergiorgio Savarese,ACTOR,1,7.3,8.06
959975,Roberto Galano,ACTOR,1,7.3,8.06
959976,Ignazio De Ruvo,ACTOR,1,7.3,8.06
959977,Stefano Miglio,ACTOR,1,7.3,8.06
959981,Francesca Tomassoni,ACTOR,1,7.3,8.06
959982,Emanuela Di Salvia,ACTOR,1,7.3,8.06
960002,Vivian Nixon,ACTOR,2,5.2,5.95
960010,Susan Sameh,ACTOR,1,4.0,6.4
960042,Robert Benedetti-Hall,ACTOR,1,5.7,6.0
960108,Levi Cash,ACTOR,1,6.1,5.91
960110,Walter Nestola,ACTOR,1,7.3,8.06
960116,Paolo D Bovani,ACTOR,1,7.3,8.06
960119,Michele Di Siena,ACTOR,2,6.75,7.13
960120,Alessandro Forcinelli,ACTOR,1,7.3,8.06
960123,Daniele Amendola,ACTOR,1,7.3,8.06
960145,Tim Blake,ACTOR,1,6.5,6.64
960273,Kan Kantathavorn,ACTOR,1,,9.0
960407,Phillip Taratula,ACTOR,1,5.7,6.4
960424,Zaris-Angel Hator,ACTOR,1,7.1,7.63
960641,Amalia Williamson,ACTOR,2,6.45,6.9
960642,Kate Vickery,ACTOR,1,6.0,6.8
960650,Justyn Jones,ACTOR,1,5.4,5.1
960761,Shuto Miyazaki,ACTOR,1,7.7,7.3
960904,Kimberly Shannon Murphy,ACTOR,1,7.2,7.19
961098,Monib Abhat,ACTOR,1,6.1,7.1
961113,Dakota Lustick,ACTOR,1,5.5,5.8
961201,Andrés Baida,ACTOR,1,6.9,8.2
961202,Kalin Kerin,ACTOR,1,5.7,6.2
961344,Meng Ziyi,ACTOR,1,8.8,8.5
961516,Thedra Porter,ACTOR,1,6.6,7.6
961615,Ousmane Ly,ACTOR,1,6.3,6.8
961630,Park Hyoung-soo,ACTOR,1,6.6,6.8
961654,Nicolas Bauwens,ACTOR,1,7.0,6.8
961656,Christophe Charrier,DIRECTOR,1,7.0,6.8
961840,Li Eubanks,ACTOR,1,7.2,7.0
962026,Matthew Noszka,ACTOR,1,5.8,6.1
962030,Wiktor Loga-Skarczewski,ACTOR,1,7.1,6.6
962083,Andrew Diaz,ACTOR,1,4.7,6.2
962359,Franky Martín,ACTOR,2,6.45,6.4
962643,Bae Da-bin,ACTOR,2,7.1,8.06
962725,Alli Neumann,ACTOR,1,4.8,4.5
962789,Fajar Suharno,ACTOR,1,6.8,7.3
962815,Wu Qiang,DIRECTOR,1,7.2,7.8
962818,Noma Dumezweni,ACTOR,2,7.5,7.5
962918,Jakub Sasak,ACTOR,1,5.2,5.24
963327,Jonathan Failla,ACTOR,1,6.0,6.4
963348,Alon Zingman,DIRECTOR,1,8.6,8.4
963504,Keum Dong-hyun,ACTOR,1,6.6,6.6
963522,Violet McGraw,ACTOR,2,7.3,7.6
963532,Tom Hagi,ACTOR,1,7.1,8.0
963539,Vered Feldman,ACTOR,1,6.3,7.3
963571,Qu Gaowei,ACTOR,1,8.4,8.1
963655,Mitchell Edwards,ACTOR,4,6.28,7.02
963665,Vinod Sagar,ACTOR,1,8.3,7.9
963667,Yoo Soon-woong,ACTOR,1,6.8,6.6
963676,Kim Byeong-ok,ACTOR,2,7.45,7.95
963677,Desiigner,ACTOR,1,5.3,6.4
963803,Brendon Urie,ACTOR,1,7.4,7.9
963850,Mark Krenik,ACTOR,1,5.8,6.1
963918,Amiel Cayo,ACTOR,2,6.6,7.35
963922,Alvaro Delgado Aparicio,DIRECTOR,1,7.5,7.5
963925,Junor Bejar,ACTOR,1,7.5,7.5
964010,Alberto Bang,ACTOR,1,6.1,6.6
964044,Chung Lin Li,ACTOR,1,8.0,4.9
964057,Matia Jackett,ACTOR,1,6.5,6.64
964108,Gabriel Lima,ACTOR,1,5.2,6.9
964150,Patti Harrison,ACTOR,2,6.1,6.35
964356,Hiten Patel,ACTOR,2,4.6,6.0
964382,Lou Holtz,ACTOR,1,7.6,7.66
964468,Julie Pinson,ACTOR,1,7.3,6.99
964716,Yuka Ogura,ACTOR,1,7.3,6.5
965110,Yin Fang,ACTOR,1,6.3,6.3
965111,Yutian Wang,ACTOR,1,5.2,4.8
965175,Adam Dunlap,ACTOR,1,5.4,6.2
965220,Begüm Taskin,ACTOR,1,6.0,5.6
965416,Panos Vlahos,ACTOR,1,5.7,6.2
965484,Vural Ceylan,ACTOR,1,6.0,5.6
965499,Long John Baldry,ACTOR,1,6.2,6.3
965513,Paul Chirico,ACTOR,1,6.8,6.8
965580,Bobby Conte Thornton,ACTOR,1,,8.1
965600,Eryk Pratsko,ACTOR,1,5.5,6.9
965658,James Steven Ginsburg,ACTOR,1,7.6,7.6
965669,Solange Lackington,ACTOR,1,6.5,6.9
965677,Jang Won-hyung,ACTOR,2,7.0,7.15
965678,Lee Joong-ok,ACTOR,3,7.0,7.23
965679,Ok Ja-yeon,ACTOR,2,7.7,6.25
965814,Giselle Prattes,ACTOR,1,6.0,6.5
965857,Nick Walker,ACTOR,1,7.0,7.1
965928,Brent A. Riggs,ACTOR,1,7.3,7.2
966034,Saffron Hocking,ACTOR,1,,8.4
966159,Mario Pirrello,ACTOR,2,6.4,6.55
966180,Yuriana Kim,ACTOR,1,6.1,6.0
966314,Kat Ingkarat,ACTOR,1,4.4,5.0
966347,Terayle Hill,ACTOR,1,5.6,6.3
966361,Karishma Sharma,ACTOR,1,7.3,7.0
